"Host bridge","0600","Intel Corporation Device ","8086:4e24","-","Intel Corporation Device [8086:7270]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 17h-19h PCIe GPP Bridge ","1022:14b8","-","Advanced Micro Devices, Inc. [AMD] Family 17h-19h PCIe GPP Bridge [1022:1453]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 17h-19h PCIe GPP Bridge ","1022:14ba","-","Advanced Micro Devices, Inc. [AMD] Family 17h-19h PCIe GPP Bridge [1022:1453]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 19h USB4/Thunderbolt PCIe tunnel ","1022:14cd","-","Advanced Micro Devices, Inc. [AMD] Family 19h USB4/Thunderbolt PCIe tunnel [1022:1453]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 17h-19h Internal PCIe GPP Bridge ","1022:14b9","10","Advanced Micro Devices, Inc. [AMD] Family 17h-19h Internal PCIe GPP Bridge [1022:14b9]"
"ISA bridge","0601","Advanced Micro Devices, Inc. [AMD] FCH LPC Bridge ","1022:790e","51","Tongfang Hongkong Limited FCH LPC Bridge [1d05:160a]"
"Non-Volatile memory controller","0108","Samsung Electronics Co Ltd NVMe SSD Controller PM9A1/PM9A3/980PRO ","144d:a80a","-","Samsung Electronics Co Ltd NVMe SSD Controller PM9A1/PM9A3/980PRO (SSD 980 PRO) [144d:a801]"
"Ethernet controller","0200","Realtek Semiconductor Co., Ltd. RTL8125 2.5GbE Controller ","10ec:8125","05","Realtek Semiconductor Co., Ltd. RTL8125 2.5GbE Controller [10ec:0123]"
"Network controller","0280","MEDIATEK Corp. MT7921K (RZ608) Wi-Fi 6E 80MHz ","14c3:0608","-","MEDIATEK Corp. MT7921K (RZ608) Wi-Fi 6E 80MHz [14c3:0608]"
"Non-Volatile memory controller","0108","INNOGRIT Corporation NVMe SSD Controller IG5236 ","1dbe:5236","01","INNOGRIT Corporation NVMe SSD Controller IG5236 [1dbe:5236] Subsystem: Tongfang Hongkong Limited Family 19h PSP/CCP [1d05:160a]"
"Multimedia controller","0480","Advanced Micro Devices, Inc. [AMD] ACP/ACP3X/ACP6x Audio Coprocessor ","1022:15e2","60","Tongfang Hongkong Limited ACP/ACP3X/ACP6x Audio Coprocessor [1d05:160a]"
"Audio device","0403","Advanced Micro Devices, Inc. [AMD] Family 17h/19h HD Audio Controller ","1022:15e3","-","Tongfang Hongkong Limited Family 17h/19h HD Audio Controller [1d05:160a]"
"Host bridge","0600","Advanced Micro Devices, Inc. [AMD] Family 17h-19h PCIe Root Complex ","1022:14b5","01","Lenovo Device [17aa:3806]"
"IOMMU","0806","Advanced Micro Devices, Inc. [AMD] Family 17h-19h IOMMU ","1022:14b6","-","Lenovo Device [17aa:3803]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 17h-19h PCIe GPP Bridge ","1022:14b8","-","Advanced Micro Devices, Inc. [AMD] Device [1022:1453]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 17h-19h PCIe GPP Bridge ","1022:14ba","-","Advanced Micro Devices, Inc. [AMD] Device [1022:1453]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 19h USB4/Thunderbolt PCIe tunnel ","1022:14cd","-","Advanced Micro Devices, Inc. [AMD] Device [1022:1453]"
"PCI bridge","0604","Advanced Micro Devices, Inc. [AMD] Family 17h-19h Internal PCIe GPP Bridge ","1022:14b9","10","Advanced Micro Devices, Inc. [AMD] Family 17h-19h Internal PCIe GPP Bridge [1022:14b9] Subsystem: Lenovo Device [17aa:3860]"
"Non-Volatile memory controller","0108","Samsung Electronics Co Ltd NVMe SSD Controller PM9A1/PM9A3/980PRO ","144d:a80a","-","Samsung Electronics Co Ltd SSD 980 PRO [144d:a801]"
"Ethernet controller","0200","Realtek Semiconductor Co., Ltd. RTL8111/8168/8211/8411 PCI Express Gigabit Ethernet Controller ","10ec:8168","15","Lenovo Device [17aa:3944]"
"SD Host controller","0805","O2 Micro, Inc. SD/MMC Card Reader Controller ","1217:8621","01","O2 Micro, Inc. Device [1217:0002]"
"Non-Volatile memory controller","0108","MAXIO Technology (Hangzhou) Ltd. NVMe SSD Controller MAP1602 (DRAM-less) ","1e4b:1602","01","MAXIO Technology (Hangzhou) Ltd. NVMe SSD Controller MAP1602 (DRAM-less) [1e4b:1602] Subsystem: Lenovo Device [17aa:3814] Subsystem: Lenovo Device [17aa:3805]"
"Encryption controller","1080","Advanced Micro Devices, Inc. [AMD] Family 19h PSP/CCP ","1022:1649","-","Lenovo Device [17aa:381d]"
"Multimedia controller","0480","Advanced Micro Devices, Inc. [AMD] ACP/ACP3X/ACP6x Audio Coprocessor ","1022:15e2","60","Lenovo Device [17aa:3851]"
"Audio device","0403","Advanced Micro Devices, Inc. [AMD] Family 17h/19h HD Audio Controller ","1022:15e3","-","Lenovo Device [17aa:3846] Subsystem: Advanced Micro Devices, Inc. [AMD] Device [1022:1453] Subsystem: Advanced Micro Devices, Inc. [AMD] Device [1022:1453]"
"Non-Volatile memory controller","0108","Yangtze Memory Technologies Co.,Ltd ZHITAI TiPlus7100 ","1e49:0071","01","Yangtze Memory Technologies Co.,Ltd ZHITAI TiPlus7100 [1e49:0071]"
"VGA compatible controller","0300","Advanced Micro Devices, Inc. [AMD/ATI] Phoenix1 ","1002:15bf","c2","Advanced Micro Devices, Inc. [AMD/ATI] Device [1002:0124]"
"Audio device","0403","Advanced Micro Devices, Inc. [AMD] Family 17h/19h/1ah HD Audio Controller ","1022:15e3","-","Realtek Semiconductor Co., Ltd. Device [10ec:11da]"
"USB controller","0C03","Advanced Micro Devices, Inc. [AMD] Pink Sardine USB4/Thunderbolt NHI controller #1 ","1022:1668","-","Advanced Micro Devices, Inc. [AMD] Pink Sardine USB4/Thunderbolt NHI controller #1 [1022:1668]"
"USB controller","0C03","Advanced Micro Devices, Inc. [AMD] Pink Sardine USB4/Thunderbolt NHI controller #2 ","1022:1669","-","Advanced Micro Devices, Inc. [AMD] Pink Sardine USB4/Thunderbolt NHI controller #2 [1022:1669] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135]"
"Signal processing controller","1180","Intel Corporation Platform Monitoring Technology ","8086:467d","01","Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135]"
"PCI bridge","0604","Intel Corporation Device ","8086:51be","01","Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135] Subsystem: Xiaomi Device [1d72:2135]"
"VGA compatible controller","0300","NVIDIA Corporation GA107BM [GeForce RTX 3050 Mobile] ","10de:25e2","a1","Xiaomi Device [1d72:2136]"
"Audio device","0403","NVIDIA Corporation Device ","10de:2291","a1","Xiaomi Device [1d72:2135]"
"Non-Volatile memory controller","0108","MAXIO Technology (Hangzhou) Ltd. NVMe SSD Controller MAP1202 (DRAM-less) ","1e4b:1202","01","MAXIO Technology (Hangzhou) Ltd. NVMe SSD Controller MAP1202 (DRAM-less) [1e4b:1202]"
"Non-Volatile memory controller","0108","Phison Electronics Corporation PS5019-E19 PCIe4 NVMe Controller (DRAM-less) ","1987:5019","01","Phison Electronics Corporation PS5019-E19 PCIe4 NVMe Controller (DRAM-less) [1987:5019]"
"Network controller","0280","Realtek Semiconductor Co., Ltd. RTL8852BE PCIe 802.11ax Wireless Network Controller ","10ec:b852","-","Device [1d3e:c826]"
"Unassigned class","FF00","Realtek Semiconductor Co., Ltd. RTS525A PCI Express Card Reader ","10ec:525a","01","Xiaomi Device [1d72:2135]"
"Ethernet controller","0200","Realtek Semiconductor Co., Ltd. RTL8111/8168/8211/8411 PCI Express Gigabit Ethernet Controller ","10ec:8168","15","Xiaomi Device [1d72:2135] Subsystem: Toshiba Corporation Device [1179:ff1e]"
"PCI bridge","0604","Intel Corporation Xeon E3-1200 v2/3rd Gen Core processor PCI Express Root Port ","8086:0151","09","Toshiba Corporation Device [1179:ff1e]"
"USB controller","0C03","Intel Corporation 7 Series/C210 Series Chipset Family USB xHCI Host Controller ","8086:1e31","04","Toshiba Corporation Device [1179:ff1e]"
"Communication controller","0780","Intel Corporation 7 Series/C216 Chipset Family MEI Controller #1 ","8086:1e3a","04","Toshiba Corporation Device [1179:ff1e]"
"USB controller","0C03","Intel Corporation 7 Series/C216 Chipset Family USB Enhanced Host Controller #2 ","8086:1e2d","04","Toshiba Corporation Device [1179:ff1e]"
"Audio device","0403","Intel Corporation 7 Series/C216 Chipset Family High Definition Audio Controller ","8086:1e20","04","Toshiba Corporation Device [1179:ff1e]"
"PCI bridge","0604","Intel Corporation 7 Series/C216 Chipset Family PCI Express Root Port 1 ","8086:1e10","c4","Toshiba Corporation Device [1179:ff1e]"
"PCI bridge","0604","Intel Corporation 7 Series/C210 Series Chipset Family PCI Express Root Port 2 ","8086:1e12","c4","Toshiba Corporation Device [1179:ff1e]"
"USB controller","0C03","Intel Corporation 7 Series/C216 Chipset Family USB Enhanced Host Controller #1 ","8086:1e26","04","Toshiba Corporation Device [1179:ff1e]"
"ISA bridge","0601","Intel Corporation HM76 Express Chipset LPC Controller ","8086:1e59","04","Toshiba Corporation Device [1179:ff1e]"
"SATA controller","0106","Intel Corporation 7 Series Chipset Family 6-port SATA Controller [AHCI mode] ","8086:1e03","04","Toshiba Corporation Device [1179:ff1e] Subsystem: Toshiba Corporation Device [1179:ff1e]"
"VGA compatible controller","0300","Advanced Micro Devices, Inc. [AMD/ATI] Whistler LE [Radeon HD 6610M/7610M] ","1002:6742","-","Toshiba Corporation Radeon HD 7610M [1179:fb22]"
"Audio device","0403","Advanced Micro Devices, Inc. [AMD/ATI] Turks HDMI Audio [Radeon HD 6500/6600 / 6700M Series] ","1002:aa90","-","Toshiba Corporation Device [1179:ff1e]"
"Ethernet controller","0200","Qualcomm Atheros AR8162 Fast Ethernet ","1969:1090","10","Toshiba Corporation Device [1179:ff1e]"
"Network controller","0280","Realtek Semiconductor Co., Ltd. RTL8188CE 802.11b/g/n WiFi Adapter ","10ec:8176","01","Realtek Semiconductor Co., Ltd. Device [10ec:8211]"
"Host bridge","0600","Intel Corporation Device ","8086:461c","-","Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270]"
"PCI bridge","0604","Intel Corporation Device ","8086:54b8","-","Intel Corporation Device [8086:7270]"
"PCI bridge","0604","Intel Corporation Device ","8086:54b9","-","Intel Corporation Device [8086:7270]"
"PCI bridge","0604","Intel Corporation Device ","8086:54ba","-","Intel Corporation Device [8086:7270]"
"PCI bridge","0604","Intel Corporation Device ","8086:54bb","-","Intel Corporation Device [8086:7270]"
"PCI bridge","0604","Intel Corporation Device ","8086:54be","-","Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270] Subsystem: Intel Corporation Device [8086:7270]"
"Host bridge","0600","Intel Corporation Device ","8086:4648","02","Micro-Star International Co., Ltd. [MSI] Device [1462:7d90]"
"Signal processing controller","1180","Intel Corporation Platform Monitoring Technology ","8086:467d","01","-"
"ISA bridge","0601","Intel Corporation Device ","8086:7a06","11","Micro-Star International Co., Ltd. [MSI] Device [1462:7d90]"
"Non-Volatile memory controller","0108","Yangtze Memory Technologies Co.,Ltd ZHITAI TiPro7000 ","1e49:0041","01","Yangtze Memory Technologies Co.,Ltd ZHITAI TiPro7000 [1e49:0041]"
"Ethernet controller","0200","Realtek Semiconductor Co., Ltd. RTL8125 2.5GbE Controller ","10ec:8125","05","Micro-Star International Co., Ltd. [MSI] RTL8125 2.5GbE Controller [1462:7d90]"
"Host bridge","0600","Intel Corporation Device ","8086:4649","02","CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156]"
"Signal processing controller","1180","Intel Corporation Platform Monitoring Technology ","8086:467d","01","CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: Intel Corporation Single Band Wi-Fi 6(802.11ax) AX101 80MHz 1x1 [Harrison Peak] [8086:0244] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156]"
"PCI bridge","0604","Intel Corporation Device ","8086:51be","01","CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156] Subsystem: CLEVO/KAPOK Computer Device [1558:0156]"
"3D controller","0302","NVIDIA Corporation GA107M [GeForce RTX 3050 Mobile] ","10de:25a2","a1","CLEVO/KAPOK Computer Device [1558:0156]"
"Non-Volatile memory controller","0108","Yangtze Memory Technologies Co.,Ltd PC300 NVMe SSD (DRAM-less) ","1e49:1031","03","Yangtze Memory Technologies Co.,Ltd Device [1e49:1e49]"
"Ethernet controller","0200","Realtek Semiconductor Co., Ltd. RTL8111/8168/8211/8411 PCI Express Gigabit Ethernet Controller ","10ec:8168","15","Realtek Semiconductor Co., Ltd. RTL8111/8168 PCI Express Gigabit Ethernet controller [10ec:8168]"
"Host bridge","0600","Intel Corporation Device ","8086:4e28","-","Intel Corporation Device [8086:7270]"
"VGA compatible controller","0300","Intel Corporation JasperLake [UHD Graphics] ","8086:4e71","01","Intel Corporation Device [8086:2212] Subsystem: Intel Corporation Device [8086:7270]"
"Host bridge","0600","Intel Corporation Device ","8086:6400","04","ASUSTeK Computer Inc. Device [1043:1e13]"
"Signal processing controller","1180","Intel Corporation Device ","8086:641d","04","ASUSTeK Computer Inc. Device [1043:1e13]"
"Signal processing controller","1180","Intel Corporation Device ","8086:647d","04","-"
"Communication controller","0780","Intel Corporation Device ","8086:a862","10","-"
"RAM memory","0500","Intel Corporation Device ","8086:a87f","10","ASUSTeK Computer Inc. Device [1043:1e13]"
"Network controller","0280","Intel Corporation Device ","8086:a840","10","Intel Corporation Device [8086:00e4]"
"Communication controller","0780","Intel Corporation Device ","8086:a870","10","ASUSTeK Computer Inc. Device [1043:1e13]"
"Serial bus controller","0C80","Intel Corporation Device ","8086:a850","10","ASUSTeK Computer Inc. Device [1043:1e13]"
"Serial bus controller","0C80","Intel Corporation Device ","8086:a851","10","ASUSTeK Computer Inc. Device [1043:1e13]"
"ISA bridge","0601","Intel Corporation Device ","8086:a807","10","ASUSTeK Computer Inc. Device [1043:1e13]"
"Host bridge","0600","Intel Corporation Device ","8086:7d01","04","Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e]"
"PCI bridge","0604","Intel Corporation Device ","8086:7e4d","20","Lenovo Device [17aa:231e]"
"PCI bridge","0604","Intel Corporation Device ","8086:7eca","10","Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e]"
"RAM memory","0500","Intel Corporation Device ","8086:7e7f","20","Lenovo Device [17aa:231e] Subsystem: Intel Corporation Device [8086:0090] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e]"
"PCI bridge","0604","Intel Corporation Device ","8086:7e38","20","Lenovo Device [17aa:231e]"
"ISA bridge","0601","Intel Corporation Device ","8086:7e02","20","Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e] Subsystem: Lenovo Device [17aa:231e]"
"Non-Volatile memory controller","0108","Shenzhen Unionmemory Information System Ltd. Device ","1cc4:6a04","03","Shenzhen Unionmemory Information System Ltd. Device [1cc4:6a04]"
"Host bridge","0600","Intel Corporation Device ","8086:9b71","0c","QUANTA Computer Inc Device [152d:1260]"
"VGA compatible controller","0300","Intel Corporation CometLake-U GT2 [UHD Graphics] ","8086:9b41","02","QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: Intel Corporation Dual Band Wi-Fi 5(802.11ac) Wireless-AC 9560 160MHz 2x2 [Jefferson Peak] [8086:0034]"
"Serial bus controller","0C80","Intel Corporation Serial IO I2C Host Controller ","8086:02e8","-","QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260]"
"Communication controller","0780","Intel Corporation Device ","8086:02a8","-","QUANTA Computer Inc Device [152d:1260]"
"Serial bus controller","0C80","Intel Corporation Device ","8086:02ab","-","QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260] Subsystem: QUANTA Computer Inc Device [152d:1260]"
"Non-Volatile memory controller","0108","Sandisk Corp SanDisk Extreme Pro / WD Black SN750 / PC SN730 / Red SN700 NVMe SSD ","15b7:5006","-","Sandisk Corp SanDisk Extreme Pro / WD Black SN750 / PC SN730 / Red SN700 NVMe SSD [15b7:5006]"
"Host bridge","0600","Intel Corporation Device ","8086:a700","01","ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882]"
"RAID bus controller","0104","Intel Corporation Volume Management Device NVMe RAID Controller Intel Corporation ","8086:a77f","-","ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882]"
"PCI bridge","0604","Intel Corporation Device ","8086:7a3c","11","ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882]"
"PCI bridge","0604","Intel Corporation Device ","8086:7a34","11","ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8694] Subsystem: ASUSTeK Computer Inc. Device [1043:8882] Subsystem: ASUSTeK Computer Inc. Device [1043:8882]"
"PCI bridge","0604","Intel Corporation Device ","8086:4fa0","01","-"
"PCI bridge","0604","Intel Corporation Device ","8086:4fa4","-","Intel Corporation Device [8086:4fa4]"
"PCI bridge","0604","Intel Corporation Device ","8086:4fa4","-","Intel Corporation Device [8086:0000]"
"VGA compatible controller","0300","Intel Corporation DG2 [Arc A770] ","8086:56a0","08","Intel Corporation Device [8086:1020]"
"Audio device","0403","Intel Corporation DG2 Audio Controller ","8086:4f90","-","Intel Corporation Device [8086:1020]"
